backend_id,eval_id,status,from_cache,wer,hits,substitutions,deletions,insertions,reference_words,inference_seconds,audio_seconds,rtf,error_category,error_message,attempts,raw_reference,raw_hypothesis,normalized_reference,normalized_hypothesis
smallest_pulse,svarah_test_0000,success,0,0.033333,29,1,0,0,30,0.614257,14.646375,0.041939,,,1,English breaks the communication barriers between people of diverse cultural backgrounds and it creates a new community where people come together and share their cultures and ideas with broader audience.,English breaks the communication barriers between people of diverse cultural background and it creates a new community where people come together and share their cultures and ideas with broader audience.,english breaks the communication barriers between people of diverse cultural backgrounds and it creates a new community where people come together and share their cultures and ideas with broader audience,english breaks the communication barriers between people of diverse cultural background and it creates a new community where people come together and share their cultures and ideas with broader audience
smallest_pulse,svarah_test_0001,success,0,0.000000,33,0,0,0,33,0.714403,14.365250,0.049731,,,1,"The radiation, the chemotherapy, everything, every every option for cancer treatment is available over here and it is largely used not only by the people of Gujarat but also by the nearby states.","The radiation, the chemotherapy, everything, every every option for cancer treatment is available over here, and it is largely used not only by the people of Gujarat but also by the nearby states.",the radiation the chemotherapy everything every every option for cancer treatment is available over here and it is largely used not only by the people of gujarat but also by the nearby states,the radiation the chemotherapy everything every every option for cancer treatment is available over here and it is largely used not only by the people of gujarat but also by the nearby states
smallest_pulse,svarah_test_0002,success,0,0.000000,13,0,0,0,13,0.439410,4.778375,0.091958,,,1,"We differ from other countries in terms of food, in terms of dress","We differ from other countries in terms of food, in terms of dress",we differ from other countries in terms of food in terms of dress,we differ from other countries in terms of food in terms of dress
smallest_pulse,svarah_test_0003,success,0,0.125000,15,1,0,1,16,0.509632,6.987188,0.072938,,,1,Can you list all the Paid vaccination centres for age group 18+ years in district Chatra,Can you list all the paid vaccination centers for age group eighteen plus years in district Chhatra?,can you list all the paid vaccination centers for age group 18 years in district chatra,can you list all the paid vaccination centers for age group 18 plus years in district chhatra
smallest_pulse,svarah_test_0004,success,0,0.000000,1,0,0,0,1,0.566184,1.100875,0.514304,,,1,39,"Thirty nine,",39,39
smallest_pulse,svarah_test_0005,success,0,0.000000,8,0,0,0,8,0.412173,2.889187,0.142661,,,1,Clear all the reminders set up last Year,Clear all the reminders set up last year,clear all the reminders set up last year,clear all the reminders set up last year
smallest_pulse,svarah_test_0006,success,0,0.000000,14,0,0,0,14,0.479823,5.507062,0.087129,,,1,A few tributaries form marshy land in early dry season due to natural seepage,A few tributaries form marshy land in early dry season due to natural seepage.,a few tributaries form marshy land in early dry season due to natural seepage,a few tributaries form marshy land in early dry season due to natural seepage
smallest_pulse,svarah_test_0007,success,0,2.000000,0,1,0,1,1,0.523114,0.500875,1.044399,,,1,Time,I'm.,time,i am
smallest_pulse,svarah_test_0008,success,0,0.555556,5,2,2,1,9,0.600642,5.400125,0.111227,,,1,"So, starting with Maghi Chakrati, on Maghi Chakrati which","Okay, so starting with Maghesakrati, on Maghesakrati, which",so starting with maghi chakrati on maghi chakrati which,okay so starting with maghesakrati on maghesakrati which
smallest_pulse,svarah_test_0009,success,0,0.000000,8,0,0,0,8,0.399853,2.535938,0.157675,,,1,change the color of the lights to blue,Change the color of the lights to blue,change the color of the lights to blue,change the color of the lights to blue
smallest_pulse,svarah_test_0010,success,0,0.000000,1,0,0,0,1,0.464215,0.311688,1.489359,,,1,Three,Three,3,3
smallest_pulse,svarah_test_0011,success,0,1.000000,0,1,0,0,1,0.558455,0.516188,1.081885,,,1,Agree,Agreed.,agree,agreed
smallest_pulse,svarah_test_0012,success,0,0.000000,10,0,0,0,10,0.595338,4.298250,0.138507,,,1,How is the availability of healthcare professionals in your state?,How is the availability of healthcare professionals in your state?,how is the availability of healthcare professionals in your state,how is the availability of healthcare professionals in your state
smallest_pulse,svarah_test_0013,success,0,0.076923,12,1,0,0,13,0.626651,4.952875,0.126523,,,1,I am trying to search for ESIC Centres with centre type Local Office,I'm trying to search for Esix Centres with centre type local office.,i am trying to search for esic centers with center type local office,i am trying to search for esix centers with center type local office
smallest_pulse,svarah_test_0014,success,0,1.000000,0,1,0,0,1,0.415384,0.364250,1.140383,,,1,Help,Huh.,help,huh
smallest_pulse,svarah_test_0015,success,0,0.090909,30,3,0,0,33,0.554587,13.936125,0.039795,,,1,"my other favorite herbs are tulsi, pudina, dodapathre and vandalaga, tulsi as we all know is a very good medicinal plant or herb that can be used in treating common cold and cough","My other favorite herbs are Thulasi, Pudina, Dhotapatre and Vandalaga. Thulasi, as we all know, is a very good medicinal plant or herb that can be used in treating common cold and cough",my other favorite herbs are tulsi pudina dodapathre and vandalaga tulsi as we all know is a very good medicinal plant or herb that can be used in treating common cold and cough,my other favorite herbs are thulasi pudina dhotapatre and vandalaga thulasi as we all know is a very good medicinal plant or herb that can be used in treating common cold and cough
smallest_pulse,svarah_test_0016,success,0,0.000000,8,0,0,0,8,0.638134,5.112312,0.124823,,,1,"where I was trained physical, mental and spiritual","where I was trained physical, mental and spiritual.",where i was trained physical mental and spiritual,where i was trained physical mental and spiritual
smallest_pulse,svarah_test_0017,success,0,0.000000,1,0,0,0,1,0.599025,0.690312,0.867760,,,1,because,Because,because,because
smallest_pulse,svarah_test_0018,success,0,1.000000,0,1,0,0,1,0.498513,0.833313,0.598231,,,1,Manas,Manash,manas,manash
smallest_pulse,svarah_test_0019,success,0,0.142857,6,1,0,0,7,0.475920,3.345375,0.142262,,,1,"As for my opinion, there are not","As per my opinion, there are not",as for my opinion there are not,as per my opinion there are not
smallest_pulse,svarah_test_0020,success,0,0.000000,23,0,0,0,23,0.545476,11.101750,0.049134,,,1,"The biking is booming. The demand is increasing, just because they are way cheaper than the cars. And it is environment-friendly, too","The biking is booming, the demand is increasing just because they are way cheaper than the cars, and it is environment friendly too.",the biking is booming the demand is increasing just because they are way cheaper than the cars and it is environment friendly too,the biking is booming the demand is increasing just because they are way cheaper than the cars and it is environment friendly too
smallest_pulse,svarah_test_0021,success,0,0.333333,3,0,0,1,3,0.678909,4.960000,0.136877,,,1,entire world interconnected.,The entire world interconnected,entire world interconnected,the entire world interconnected
smallest_pulse,svarah_test_0022,success,0,0.375000,6,1,1,1,8,0.660099,6.000000,0.110017,,,1,"it It is funded by state government, UCSH","It is funded by state government, EUC, etc.",it it is funded by state government ucsh,it is funded by state government euc etc
smallest_pulse,svarah_test_0023,success,0,0.111111,8,1,0,0,9,0.440413,3.240000,0.135930,,,1,I also like Levi Skrull's Alice in Wonderland.,I also like Levi Skarall's Alice in Wonderland.,i also like levi skrull is alice in wonderland,i also like levi skarall is alice in wonderland
smallest_pulse,svarah_test_0024,success,0,0.000000,6,0,0,0,6,0.539212,2.129563,0.253203,,,1,Mute my reminders for a day!,Mute my reminders for a day,mute my reminders for a day,mute my reminders for a day
smallest_pulse,svarah_test_0025,success,0,0.000000,10,0,0,0,10,0.624358,6.360938,0.098155,,,1,Find all blood banks with A- blood in district Warangal,Find all blood banks with A blood in district Warangal.,find all blood banks with a blood in district warangal,find all blood banks with a blood in district warangal
smallest_pulse,svarah_test_0026,success,0,0.047619,21,0,0,1,21,0.636171,10.678500,0.059575,,,1,For people of age group 18+ years is there any Free vaccination centre available in district Jaipur which provides First Dose,"For people of age group above 18 years, is there any free vaccination center available in District Jaipur which provides first dose?",for people of age group 18 years is there any free vaccination center available in district jaipur which provides 1st dose,for people of age group above 18 years is there any free vaccination center available in district jaipur which provides 1st dose
smallest_pulse,svarah_test_0027,success,0,0.000000,7,0,0,0,7,0.425656,2.799625,0.152040,,,1,Start a new email to George Brown,Start a new email to George Brown.,start a new email to george brown,start a new email to george brown
smallest_pulse,svarah_test_0028,success,0,0.000000,1,0,0,0,1,0.489245,0.591625,0.826951,,,1,farming,Farming,farming,farming
smallest_pulse,svarah_test_0029,success,0,1.000000,0,2,0,0,2,0.588491,1.113000,0.528743,,,1,Chandrashekhar Jha,Chandrasekhar Ja,chandrashekhar jha,chandrasekhar ja
smallest_pulse,svarah_test_0030,success,0,0.000000,5,0,0,0,5,1.177436,3.160000,0.372606,,,1,I love doing nature photography.,I love doing nature photography,i love doing nature photography,i love doing nature photography
smallest_pulse,svarah_test_0031,success,0,0.055556,17,1,0,0,18,0.864328,5.859250,0.147515,,,1,"That if someone speaks in English, then he is literate. We can justify that, we can judge that.","that if someone speak in English, then he is literate, we can justify that, we can judge that",that if someone speaks in english then he is literate we can justify that we can judge that,that if someone speak in english then he is literate we can justify that we can judge that
smallest_pulse,svarah_test_0032,success,0,0.000000,5,0,0,0,5,0.543132,3.720250,0.145994,,,1,Also music has a very,"Also, music has a very",also music has a very,also music has a very
smallest_pulse,svarah_test_0033,success,0,0.000000,1,0,0,0,1,0.470794,0.310000,1.518692,,,1,Three,Three.,3,3
smallest_pulse,svarah_test_0034,success,0,2.000000,0,1,0,1,1,0.554431,0.430625,1.287502,,,1,Padma,But no.,padma,but no
